Epoch,Loss_l,Top1_l,Top5_l,Loss_t,Top1_t,Top5_t
0,3.9375,0.09119999999999999,0.2852,3.5631,0.1533,0.40259999999999996
1,3.3657,0.1822,0.4586,3.355,0.2051,0.4903
2,3.0128,0.2432,0.5506,2.9827,0.2582,0.5731
3,2.7175,0.3035,0.6236999999999999,2.6654,0.3147,0.6361
4,2.4708,0.35340000000000005,0.6785,2.4717,0.36560000000000004,0.6843
5,2.254,0.40020000000000006,0.7251000000000001,2.4805,0.3676,0.7036
6,2.0824,0.4371,0.7612000000000001,2.274,0.41509999999999997,0.7302
7,1.9235,0.473,0.7892,2.09,0.4482,0.7602
8,1.8005,0.5031,0.8127,2.2283,0.433,0.7454999999999999
9,1.6732,0.5318,0.8344,1.9126,0.4959,0.7951
10,1.5664,0.5569,0.8534,1.9183,0.4926,0.8005
11,1.4787,0.5786,0.8664000000000001,1.9049,0.5082,0.8001999999999999
12,1.4083,0.5967,0.8783,1.8475,0.5239,0.8097
13,1.3196,0.6204,0.8885,1.7314,0.5409,0.8289
14,1.2554,0.636,0.9002,1.6922,0.5608,0.8376
15,1.1843,0.6528,0.9097,1.7953,0.5403,0.8234999999999999
16,1.1218,0.6714,0.9181,1.63,0.5749,0.8477
17,1.0618,0.6875,0.9255,1.6398,0.5771999999999999,0.8559
18,1.0111,0.6981,0.9312999999999999,1.7512,0.5666,0.8513
19,0.95232,0.7155,0.9388,1.5405,0.6001,0.8621
20,0.90938,0.7251000000000001,0.9451,1.6536,0.58,0.8513
21,0.8574,0.7406,0.951,1.5504,0.6003000000000001,0.8681
22,0.80963,0.7529,0.955,1.5419,0.6028,0.8736
23,0.76466,0.7672,0.9599,1.6389,0.5962,0.8606
24,0.71833,0.78,0.965,1.5406,0.616,0.8748
25,0.6776,0.7898999999999999,0.9689,1.6072,0.6008,0.8658
26,0.64203,0.7978000000000001,0.9727,1.5752,0.613,0.8709
27,0.59583,0.8148000000000001,0.9751000000000001,1.5635,0.6227,0.8797
28,0.56576,0.8216,0.9787,1.5972,0.6183,0.8761
29,0.5323,0.8321999999999999,0.9811,1.6847,0.6103000000000001,0.8697
30,0.49446,0.8432999999999999,0.9833,1.7633,0.6022,0.8606999999999999
31,0.47085,0.8512000000000001,0.9854,1.6292,0.6256,0.8768
32,0.43185,0.8633,0.9876999999999999,1.68,0.6186,0.8697
33,0.40378,0.8713,0.9898,1.7251,0.6192,0.8739
34,0.37617,0.8783,0.9915999999999999,1.7016,0.6264,0.873
35,0.35311,0.8872,0.9926,1.7601,0.6278,0.8734000000000001
36,0.32956,0.8942,0.9940000000000001,1.7664,0.6286,0.8755
37,0.30566,0.9028,0.9947,1.6921,0.6436,0.8851
38,0.28551,0.9098,0.9954999999999999,1.7603,0.6379,0.88
39,0.26765,0.914,0.9963,1.7623,0.6343,0.8811
40,0.24364,0.9236,0.9973000000000001,1.7777,0.6464,0.8853
41,0.22745,0.9268000000000001,0.9976,1.8195,0.6318,0.8762000000000001
42,0.21206,0.9323,0.9981,1.7716,0.6406000000000001,0.8809999999999999
43,0.19429,0.9395,0.9978,1.8516,0.6355,0.8801000000000001
44,0.18161,0.9444,0.9984999999999999,1.865,0.6426000000000001,0.8815000000000001
45,0.17117,0.9459000000000001,0.9987,1.7932,0.6483,0.8793000000000001
46,0.15815,0.9512,0.9991,1.9371,0.6422,0.8756
47,0.15023,0.9531000000000001,0.9993000000000001,1.8746,0.6415000000000001,0.8812000000000001
48,0.1384,0.9573,0.9993000000000001,1.8834,0.6484000000000001,0.8826999999999999
49,0.13099,0.9599,0.9993000000000001,1.8367,0.6481999999999999,0.8874
50,0.12028,0.9632999999999999,0.9995999999999999,1.8821,0.6527,0.8863
51,0.1131,0.9662000000000001,0.9995,1.8874,0.6562,0.8848999999999999
52,0.10487,0.9689,0.9995999999999999,1.8707,0.6554000000000001,0.8878
53,0.10115,0.9692000000000001,0.9997,1.8766,0.6593000000000001,0.8902
54,0.094039,0.9725,0.9998,1.9251,0.6504000000000001,0.8868
