Epoch,Loss_l,Top1_l,Top5_l,Loss_t,Top1_t,Top5_t
0,4.6053,0.0103,0.0501,4.6031,0.0101,0.0697
1,4.5262,0.0189,0.0891,4.3785,0.039900000000000005,0.1476
2,4.2361,0.0452,0.1795,4.0339,0.07429999999999999,0.24960000000000002
3,4.003,0.0759,0.2609,3.8365,0.1066,0.32020000000000004
4,3.831,0.1013,0.3172,3.732,0.1241,0.36369999999999997
5,3.6664,0.1293,0.3696,3.4789,0.1668,0.4302
6,3.5163,0.1566,0.4133,3.3129,0.19260000000000002,0.474
7,3.3723,0.18460000000000001,0.4568,3.222,0.20989999999999998,0.4984
8,3.2199,0.2109,0.4971,2.9481,0.2643,0.5629
9,3.0899,0.2368,0.5333,2.8575,0.2857,0.5906
10,2.9578,0.2616,0.5679,2.7303,0.3102,0.6235
11,2.8474,0.2828,0.5937,2.6374,0.3298,0.6426999999999999
12,2.7313,0.3061,0.6206,2.4782,0.3608,0.6785
13,2.6264,0.3248,0.6433,2.4277,0.3791,0.6836
14,2.5296,0.34340000000000004,0.6667000000000001,2.4289,0.36950000000000005,0.6872
15,2.4287,0.36479999999999996,0.6916,2.3049,0.4011,0.7154
16,2.3316,0.3845,0.7103,2.2162,0.4227,0.7326
17,2.2447,0.40259999999999996,0.7298,2.1518,0.43170000000000003,0.7465
18,2.1761,0.4201,0.7401000000000001,2.0473,0.455,0.7601
19,2.0852,0.4396,0.7598999999999999,2.0096,0.46340000000000003,0.7746999999999999
20,2.0176,0.4535,0.7737999999999999,1.9796,0.4703,0.7736
21,1.9477,0.4694,0.7881999999999999,1.8873,0.49219999999999997,0.7951999999999999
22,1.888,0.48350000000000004,0.7998000000000001,1.8276,0.5062,0.8001
23,1.8269,0.4978,0.8083,1.8873,0.49579999999999996,0.7862
24,1.7707,0.5093,0.8201999999999999,1.8116,0.5122,0.8044
25,1.7177,0.5226,0.8286,1.7505,0.528,0.8170000000000001
26,1.6636,0.5345,0.8371999999999999,1.7306,0.5354,0.8169
27,1.6223,0.5433,0.8451000000000001,1.9329,0.4854,0.7847
28,1.5666,0.5548,0.8548,1.7134,0.5376,0.8220999999999999
29,1.5318,0.5631,0.8612000000000001,1.6519,0.5502,0.8311
30,1.4918,0.5768,0.8656999999999999,1.6419,0.5613,0.8328
31,1.4402,0.5893,0.8748,1.6759,0.5467,0.8233
32,1.4072,0.5948,0.8801000000000001,1.6364,0.5635,0.8311
33,1.3733,0.6036,0.8855,1.6303,0.5617,0.8361
34,1.3295,0.6157,0.8922,1.5915,0.5657,0.8382
35,1.2946,0.622,0.8968,1.6131,0.564,0.8378
36,1.2638,0.6295000000000001,0.9024,1.5553,0.5839,0.8441
37,1.2337,0.6373,0.9059999999999999,1.6175,0.5720000000000001,0.8375
38,1.195,0.6459999999999999,0.9118999999999999,1.5902,0.574,0.8422
39,1.173,0.6509,0.915,1.5724,0.573,0.8440000000000001
40,1.1344,0.6586,0.9207,1.5785,0.5818,0.8438
41,1.1117,0.6666,0.9222,1.5455,0.5849,0.8476
42,1.0813,0.6751,0.9279999999999999,1.5392,0.5911,0.8543000000000001
43,1.0541,0.6845,0.9298000000000001,1.5798,0.5853,0.8473
44,1.0305,0.6895,0.9335,1.6063,0.5829,0.8484
45,1.0104,0.6954,0.9353,1.5579,0.58,0.8490000000000001
46,0.97698,0.7039,0.9412999999999999,1.5379,0.5989,0.8515999999999999
47,0.96442,0.7056999999999999,0.9437000000000001,1.5626,0.5929,0.8534
48,0.9365,0.7143,0.945,1.5521,0.5946,0.8540000000000001
49,0.91789,0.7175,0.9484,1.5557,0.5941,0.8515999999999999
50,0.89471,0.726,0.9495,1.551,0.5892000000000001,0.8514
51,0.88221,0.7272,0.953,1.6064,0.5952000000000001,0.8482999999999999
52,0.859,0.7326,0.9556999999999999,1.6385,0.5889,0.8526
53,0.85207,0.7348,0.9565,1.6507,0.5947,0.8533
54,0.82304,0.7452,0.9582999999999999,1.5985,0.6065,0.8540000000000001
55,0.80646,0.7481,0.9616,1.5349,0.6113000000000001,0.8602
56,0.79522,0.7531,0.9620000000000001,1.559,0.6084,0.8588
57,0.7768,0.7587999999999999,0.9639,1.6477,0.5985,0.8540000000000001
58,0.76076,0.7637,0.9638,1.5748,0.6015,0.8552
59,0.75103,0.7676000000000001,0.9656999999999999,1.5712,0.6048,0.8559
60,0.73879,0.7666,0.9679000000000001,1.6194,0.6073,0.8567
61,0.72338,0.7734000000000001,0.9682,1.6387,0.6061,0.8533
62,0.70346,0.7791,0.9712000000000001,1.6241,0.6099,0.8575
63,0.69777,0.7837999999999999,0.9712999999999999,1.6397,0.5996,0.8527
64,0.67096,0.7884,0.9742000000000001,1.7126,0.5974,0.8553000000000001
65,0.66523,0.7904000000000001,0.9747,1.662,0.6021,0.8543999999999999
66,0.65281,0.7951999999999999,0.9745999999999999,1.6846,0.6037,0.8567
67,0.65264,0.7948000000000001,0.9743999999999999,1.637,0.6111,0.8572
68,0.63855,0.7963,0.9762000000000001,1.6687,0.6015,0.8523999999999999
69,0.62537,0.8028,0.9771,1.6503,0.6052000000000001,0.853
