Epoch,Loss_l,Top1_l,Top5_l,Loss_t,Top1_t,Top5_t
0,3.7946,0.11460000000000001,0.3348,3.3412,0.1912,0.466
1,3.0642,0.2365,0.541,2.9818,0.26289999999999997,0.5794
2,2.5965,0.3248,0.652,2.427,0.36829999999999996,0.6936
3,2.2417,0.40270000000000006,0.7269,2.2918,0.40869999999999995,0.7197
4,1.9809,0.4604,0.7812,2.2936,0.4303,0.7399
5,1.7818,0.5051,0.8173,2.0638,0.4619,0.7813
6,1.6151,0.5436,0.8451000000000001,1.8846,0.5009,0.8079999999999999
7,1.4862,0.5779,0.8663,1.7571,0.5236999999999999,0.8293
8,1.3695,0.6069,0.8839,1.6528,0.5546,0.8422
9,1.2688,0.634,0.8975,1.6187,0.5667,0.8529000000000001
10,1.1775,0.6577,0.9101,1.5291,0.5822999999999999,0.8597
11,1.0957,0.6764,0.9216,1.5096,0.5972999999999999,0.8649
12,1.0251,0.695,0.93,1.4493,0.611,0.8778
13,0.95695,0.7132999999999999,0.9375,1.4991,0.6092,0.8706
14,0.89093,0.7319,0.9465,1.3934,0.6305,0.8817
15,0.83251,0.7471,0.9521,1.4668,0.6281,0.8786
16,0.77481,0.7648999999999999,0.9573,1.4118,0.632,0.8889
17,0.71667,0.7795000000000001,0.9639,1.3973,0.6382,0.8906000000000001
18,0.67645,0.7901,0.9687,1.4018,0.6444,0.8925
19,0.62517,0.8054000000000001,0.9732,1.4545,0.6351,0.8833
20,0.58172,0.8173,0.9767,1.4164,0.6509,0.8925
21,0.53322,0.8334,0.9804999999999999,1.5195,0.6347,0.8862000000000001
22,0.50066,0.8404,0.9829000000000001,1.3973,0.6536,0.8994
23,0.4599,0.8540000000000001,0.9862000000000001,1.4484,0.6548999999999999,0.8973
24,0.42792,0.8623999999999999,0.9881,1.4322,0.6646,0.8993000000000001
25,0.39086,0.8741,0.9902,1.4858,0.6542,0.8967
26,0.35846,0.8833,0.9922,1.4766,0.6635,0.8985
27,0.3282,0.8956999999999999,0.9934000000000001,1.4599,0.6692,0.8996
28,0.30486,0.9009,0.9943000000000001,1.5007,0.6681999999999999,0.8984000000000001
29,0.27707,0.9120999999999999,0.9956999999999999,1.5602,0.6657,0.8984000000000001
30,0.26089,0.9148999999999999,0.9964,1.5764,0.6629999999999999,0.8957999999999999
31,0.24147,0.9206,0.9969,1.546,0.6735,0.9015000000000001
32,0.22591,0.9269,0.9969,1.5547,0.6723,0.8992
33,0.19571,0.9366,0.998,1.642,0.674,0.8996999999999999
34,0.1914,0.937,0.9984000000000001,1.6162,0.6727,0.8984000000000001
35,0.18067,0.9422,0.9986,1.584,0.6868000000000001,0.9048999999999999
36,0.16271,0.9478,0.9990000000000001,1.6011,0.6783,0.907
37,0.15385,0.9503,0.9991,1.6742,0.6826000000000001,0.9006000000000001
38,0.14106,0.9547,0.9991,1.6821,0.6765000000000001,0.8973
39,0.13944,0.9551000000000001,0.9991,1.6755,0.6759000000000001,0.9043000000000001
40,0.12223,0.9604,0.9994,1.5853,0.6945999999999999,0.9061
41,0.1135,0.9652,0.9993000000000001,1.6921,0.6909000000000001,0.9043000000000001
42,0.11126,0.9645,0.9995,1.758,0.6777,0.9025
43,0.096366,0.9698,0.9998,1.7077,0.6875,0.9068999999999999
44,0.09444,0.9698,0.9997,1.6788,0.6917,0.9081999999999999
45,0.091782,0.9715,0.9998,1.7687,0.6853,0.9028
46,0.081948,0.9754,0.9997,1.7203,0.6916,0.9052
47,0.080472,0.9751000000000001,0.9998,1.7155,0.6940000000000001,0.9086
48,0.069526,0.9788,0.9998999999999999,1.7663,0.6945999999999999,0.9035
49,0.06288,0.9806,0.9998999999999999,1.7418,0.6966,0.9076000000000001
