Epoch,Loss_l,Top1_l,Top5_l,Loss_t,Top1_t,Top5_t
0,3.8835,0.10400000000000001,0.3102,3.6447,0.1459,0.414
1,3.213,0.2071,0.5004,3.2036,0.2302,0.5174
2,2.7844,0.2908,0.6072,2.8412,0.3068,0.6164999999999999
3,2.4672,0.35479999999999995,0.6825,2.5141,0.35869999999999996,0.6848000000000001
4,2.235,0.4035,0.7288,2.2425,0.4053,0.7299
5,2.0705,0.4416,0.7626000000000001,2.1546,0.4391,0.7456
6,1.9387,0.47009999999999996,0.7872,2.1182,0.4439,0.7535
7,1.805,0.5004,0.8104,2.0318,0.4643,0.7754000000000001
8,1.7105,0.5254,0.8273,1.892,0.49920000000000003,0.7917000000000001
9,1.6112,0.5511,0.8423,1.972,0.48560000000000003,0.7898000000000001
10,1.5283,0.5698,0.8573000000000001,1.8853,0.5078,0.8081
11,1.4499,0.5901,0.8676999999999999,1.8649,0.507,0.7998000000000001
12,1.3719,0.6109,0.8809999999999999,1.7979,0.5285,0.8157
13,1.3086,0.6218,0.8919,1.784,0.535,0.8227
14,1.247,0.6374,0.899,1.7666,0.5374,0.8216
15,1.1855,0.6557999999999999,0.9081999999999999,1.7154,0.5498,0.8332999999999999
16,1.1203,0.6726000000000001,0.9168999999999999,1.734,0.5481,0.8323
17,1.071,0.6849,0.9236,1.7486,0.5539000000000001,0.8323
18,1.0028,0.7009000000000001,0.9320999999999999,1.6751,0.5687,0.8436
19,0.95649,0.7127,0.9377,1.707,0.5724,0.843
20,0.90666,0.7267,0.9442,1.6611,0.5765,0.8462999999999999
21,0.8573,0.7386,0.9495999999999999,1.6997,0.5770000000000001,0.848
22,0.80322,0.7537999999999999,0.9551999999999999,1.8621,0.5617,0.8336
23,0.76292,0.7662,0.9605,1.6958,0.5864,0.8481000000000001
24,0.71688,0.7791,0.9661,1.7353,0.5822999999999999,0.8501000000000001
25,0.66899,0.7928000000000001,0.9695999999999999,1.767,0.5796,0.8487
26,0.63448,0.8012,0.9731000000000001,1.8124,0.5788,0.8432999999999999
27,0.59769,0.8119,0.9768000000000001,1.8275,0.5820000000000001,0.8492000000000001
28,0.56113,0.8234,0.9791,1.8574,0.58,0.8404
29,0.52693,0.8331999999999999,0.9815,1.9335,0.5855,0.8392000000000001
30,0.49359,0.8423,0.9841,1.8492,0.5962,0.8513
31,0.45669,0.853,0.9869,1.9129,0.5878,0.845
32,0.44513,0.8567,0.9878,1.9964,0.5804,0.8415
33,0.41583,0.8648,0.99,1.9755,0.5821000000000001,0.8492000000000001
34,0.39288,0.873,0.9908,1.9984,0.5924,0.8490000000000001
35,0.36785,0.8809999999999999,0.9922,2.0598,0.5867,0.8458
36,0.33809,0.8920999999999999,0.9931,2.0145,0.5967,0.8533
37,0.31226,0.8991,0.9945,2.0455,0.5999,0.8534
38,0.28707,0.9068999999999999,0.9958,2.0331,0.6006,0.8553000000000001
39,0.2771,0.9093000000000001,0.9963,2.1293,0.5919,0.8408
40,0.26441,0.9138,0.9968,2.1283,0.5961,0.8481000000000001
41,0.25019,0.9190999999999999,0.9972,2.1784,0.5952000000000001,0.8423
42,0.23721,0.9243000000000001,0.997,2.1905,0.5953,0.8414
43,0.22269,0.9279999999999999,0.9975,2.1445,0.6043,0.8521
44,0.21426,0.9304000000000001,0.9979,2.1881,0.6039,0.8525
45,0.20154,0.9348000000000001,0.9978,2.2619,0.6014,0.8495999999999999
