Epoch,Loss_l,Top1_l,Top5_l,Loss_t,Top1_t,Top5_t
0,3.8872,0.09939999999999999,0.3046,3.4924,0.1625,0.42090000000000005
1,3.2565,0.201,0.4893,3.0502,0.2498,0.5487
2,2.8436,0.2748,0.5934,2.7662,0.2975,0.6302
3,2.5155,0.3446,0.6705,2.5761,0.33840000000000003,0.6556000000000001
4,2.2463,0.4008,0.7261,2.3513,0.3979,0.7086
5,2.0347,0.4454,0.7687,2.2496,0.4181,0.7444
6,1.8671,0.48729999999999996,0.8001999999999999,2.063,0.45270000000000005,0.7673000000000001
7,1.7118,0.5233,0.8287,1.9941,0.47229999999999994,0.7857
8,1.5967,0.5498,0.8484999999999999,1.9625,0.48829999999999996,0.797
9,1.4784,0.5801,0.8653,1.8132,0.5168,0.816
10,1.3847,0.6038,0.8817,1.7307,0.5392,0.8291
11,1.2978,0.622,0.8931,1.7711,0.5383,0.8264
12,1.2281,0.643,0.9041,1.8988,0.5233,0.8128
13,1.1464,0.6633,0.9156,1.7066,0.5534,0.8351000000000001
14,1.0845,0.6801999999999999,0.9237000000000001,1.6817,0.5692,0.847
15,1.0212,0.6945,0.9311,1.8694,0.5432,0.8288
16,0.96582,0.71,0.9383,1.5304,0.6057,0.8612000000000001
17,0.90518,0.7272,0.9453,1.6658,0.5849,0.8589
18,0.85179,0.7413,0.9515,1.6482,0.5942000000000001,0.8626
19,0.7961,0.7565000000000001,0.9569,1.4788,0.6185,0.8713
